1649271422.924272,0
1649271423.030376,0
1649271423.133217,0
1649271423.235546,0
1649271423.337915,0
1649271423.440172,0
1649271423.542492,0
1649271423.651450,0
1649271423.753720,2
1649271423.856080,0
1649271423.958340,1
1649271424.060624,0
1649271424.162888,0
1649271424.265539,2
1649271424.367805,5
1649271424.470039,0
1649271424.573191,0
1649271424.675456,0
1649271424.778240,0
1649271424.880643,10
1649271424.983107,0
1649271425.085554,18
1649271425.187877,0
1649271425.290617,27
1649271425.393216,0
1649271425.496028,24
1649271425.598206,0
1649271425.700804,25
1649271425.804199,0
1649271425.906580,31
1649271426.009286,0
1649271426.111567,31
1649271426.213805,0
1649271426.316073,37
1649271426.418434,0
1649271426.521606,42
1649271426.623994,0
1649271426.727712,45
1649271426.829944,0
1649271426.932143,52
1649271427.034593,1
1649271427.136858,58
1649271427.239306,0
1649271427.342159,54
1649271427.444758,0
1649271427.547191,53
1649271427.649843,0
1649271427.752728,59
1649271427.856716,0
1649271427.959165,56
1649271428.061687,0
1649271428.163968,58
1649271428.266266,0
1649271428.368846,58
1649271428.471891,0
1649271428.574267,57
1649271428.676536,0
1649271428.778872,52
1649271428.881281,0
1649271428.983871,47
1649271429.086330,0
1649271429.188723,44
1649271429.291202,0
1649271429.393388,40
1649271429.495659,0
1649271429.597963,37
1649271429.700862,1
1649271429.803141,35
1649271429.905581,4
1649271430.008189,30
1649271430.110422,9
1649271430.212675,26
1649271430.315233,12
1649271430.417562,24
1649271430.520020,17
1649271430.622451,18
1649271430.724877,19
1649271430.827103,13
1649271430.929531,21
1649271431.031789,15
1649271431.134321,25
1649271431.236835,11
1649271431.339112,29
1649271431.441437,5
1649271431.543859,31
1649271431.646802,2
1649271431.749138,35
1649271431.851464,1
1649271431.953810,37
1649271432.056651,2
1649271432.159380,40
1649271432.261701,2
1649271432.364113,40
1649271432.466398,2
1649271432.568635,41
1649271432.671747,2
1649271432.774217,40
1649271432.876544,2
1649271432.978729,41
1649271433.081766,2
1649271433.184689,44
1649271433.287005,2
1649271433.389416,45
1649271433.491620,3
1649271433.594018,45
1649271433.696894,0
1649271433.800078,45
1649271433.903446,1
1649271434.006032,48
1649271434.108857,1
1649271434.211842,53
1649271434.314212,1
1649271434.416747,56
1649271434.519352,1
1649271434.621783,56
1649271434.724064,1
1649271434.826456,53
1649271434.929586,2
1649271435.032083,51
1649271435.134441,4
1649271435.236960,53
1649271435.339446,9
1649271435.441920,49
1649271435.544719,15
1649271435.646954,49
1649271435.749385,15
1649271435.851630,50
1649271435.954042,23
1649271436.056576,45
1649271436.159068,31
1649271436.261791,36
1649271436.364721,41
1649271436.467163,31
1649271436.569416,49
1649271436.671650,32
1649271436.773978,55
1649271436.876630,23
1649271436.978938,62
1649271437.081558,18
1649271437.183799,76
1649271437.286249,13
1649271437.388817,84
1649271437.491510,13
1649271437.594055,85
1649271437.696323,9
1649271437.799053,89
1649271437.901938,7
1649271438.004486,89
1649271438.106953,5
1649271438.209651,63
1649271438.311871,6
1649271438.414927,66
1649271438.517525,3
1649271438.620476,62
1649271438.723091,3
1649271438.826242,63
1649271438.929157,3
1649271439.031322,67
1649271439.133681,3
1649271439.236000,68
1649271439.338552,3
1649271439.441331,70
1649271439.543765,4
1649271439.645956,71
1649271439.748270,8
1649271439.850711,73
1649271439.953171,9
1649271440.055463,74
1649271440.157821,7
1649271440.260764,75
1649271440.363109,6
1649271440.465611,54
1649271440.568045,7
1649271440.671123,48
1649271440.774049,12
1649271440.876336,43
1649271440.978702,14
1649271441.081131,37
1649271441.183424,20
1649271441.285726,32
1649271441.387990,23
1649271441.490754,32
1649271441.593182,30
1649271441.695417,33
1649271441.797955,30
1649271441.900538,34
1649271442.002883,32
1649271442.106312,34
1649271442.209455,35
1649271442.311898,28
1649271442.414317,39
1649271442.516554,19
1649271442.618945,49
1649271442.721161,12
1649271442.823502,57
1649271442.925740,7
1649271443.028219,62
1649271443.130539,6
1649271443.232713,70
1649271443.334936,6
1649271443.437642,72
1649271443.539750,2
1649271443.641953,80
1649271443.744371,2
1649271443.847222,80
1649271443.949682,2
1649271444.052461,80
1649271444.154696,2
1649271444.257644,80
1649271444.360176,2
1649271444.463110,78
1649271444.565812,2
1649271444.667927,77
1649271444.770509,3
1649271444.872739,73
1649271444.975601,4
1649271445.078123,74
1649271445.180360,10
1649271445.282606,73
1649271445.385369,10
1649271445.487959,75
1649271445.590706,11
1649271445.693008,74
1649271445.795535,12
1649271445.897810,67
1649271446.000032,20
1649271446.102547,58
1649271446.204974,20
1649271446.307424,53
1649271446.409662,20
1649271446.512196,45
1649271446.614982,27
1649271446.717632,39
1649271446.820222,30
1649271446.926505,34
1649271447.029633,38
1649271447.131841,34
1649271447.235087,39
1649271447.337654,28
1649271447.440210,46
1649271447.542847,25
1649271447.645701,50
1649271447.748046,22
1649271447.850466,50
1649271447.952936,22
1649271448.055407,48
1649271448.157920,18
1649271448.260908,54
1649271448.364297,8
1649271448.466657,64
1649271448.569275,6
1649271448.671735,66
1649271448.774137,6
1649271448.876528,73
1649271448.979275,6
1649271449.082537,84
1649271449.184872,6
1649271449.287303,78
1649271449.389888,7
1649271449.492196,74
1649271449.594467,7
1649271449.697519,75
1649271449.800300,7
1649271449.902761,75
1649271450.005223,14
1649271450.107552,74
1649271450.209859,14
1649271450.312214,75
1649271450.414517,15
1649271450.516924,76
1649271450.619278,15
1649271450.722545,76
1649271450.825358,22
1649271450.927946,77
1649271451.030525,30
1649271451.133420,70
1649271451.235725,31
1649271451.338041,70
1649271451.440775,38
1649271451.543471,60
