1649339579.907678,0
1649339580.015776,12
1649339580.118615,22
1649339580.220770,34
1649339580.322963,34
1649339580.425930,36
1649339580.528233,38
1649339580.630440,40
1649339580.732923,41
1649339580.835305,42
1649339580.937679,41
1649339581.039835,40
1649339581.142275,42
1649339581.244947,40
1649339581.347657,52
1649339581.449810,53
1649339581.552043,58
1649339581.654981,59
1649339581.757616,60
1649339581.860562,61
1649339581.962910,62
1649339582.065502,57
1649339582.168715,57
1649339582.271942,60
1649339582.374183,67
1649339582.476641,71
1649339582.579499,70
1649339582.681702,71
1649339582.784372,69
1649339582.886569,71
1649339582.989193,71
1649339583.091514,71
1649339583.194103,71
1649339583.296563,71
1649339583.398878,70
1649339583.501468,71
1649339583.604119,71
1649339583.706942,69
1649339583.809065,62
1649339583.911776,63
1649339584.014341,63
1649339584.116970,62
1649339584.219259,64
1649339584.321692,61
1649339584.426313,55
1649339584.529032,55
1649339584.631770,56
1649339584.734546,57
1649339584.836728,57
1649339584.939813,57
1649339585.042532,63
1649339585.145580,63
1649339585.248261,64
1649339585.350525,65
1649339585.452922,66
1649339585.555209,67
1649339585.657689,73
1649339585.760564,74
1649339585.863103,76
1649339585.965538,80
1649339586.067860,81
1649339586.170808,83
1649339586.273340,84
1649339586.375822,93
1649339586.478113,94
1649339586.584448,96
1649339586.686749,96
1649339586.789932,100
1649339586.892385,100
1649339586.995603,100
1649339587.098264,100
1649339587.200945,100
1649339587.303241,100
1649339587.405469,100
1649339587.507776,100
1649339587.609853,100
1649339587.712142,100
1649339587.814547,100
1649339587.916844,100
1649339588.019095,100
1649339588.122154,100
1649339588.225826,100
1649339588.329163,100
1649339588.434545,98
1649339588.536979,93
1649339588.639951,93
1649339588.742195,96
1649339588.844434,97
1649339588.947660,97
1649339589.049843,99
1649339589.152209,100
1649339589.254425,100
1649339589.356891,99
1649339589.458999,92
1649339589.561152,88
1649339589.663931,88
1649339589.766310,88
1649339589.868951,89
1649339589.971305,88
1649339590.073732,88
1649339590.176852,87
1649339590.278909,87
1649339590.383936,86
1649339590.487344,83
1649339590.589960,83
1649339590.692475,82
1649339590.794988,82
1649339590.897492,82
1649339590.999750,87
1649339591.102727,85
1649339591.205971,87
1649339591.308861,87
1649339591.411191,86
1649339591.513805,86
1649339591.616353,90
1649339591.718709,90
1649339591.820798,90
1649339591.923723,90
1649339592.026128,90
1649339592.128561,91
1649339592.231498,93
1649339592.333840,94
1649339592.436128,94
1649339592.538927,94
1649339592.641131,94
1649339592.743367,95
1649339592.845950,94
1649339592.948320,96
1649339593.051361,97
1649339593.153606,98
1649339593.256335,98
1649339593.358465,98
1649339593.461142,98
1649339593.563414,97
1649339593.665653,97
1649339593.768106,98
1649339593.870929,99
1649339593.973462,99
1649339594.076018,100
1649339594.178310,99
1649339594.281208,98
1649339594.383843,98
1649339594.486252,99
1649339594.588633,100
1649339594.690949,95
1649339594.793491,90
1649339594.895628,92
1649339594.998559,91
1649339595.101082,92
1649339595.204393,90
1649339595.307184,87
1649339595.409846,85
1649339595.512234,80
1649339595.614932,75
1649339595.717181,74
1649339595.819433,73
1649339595.922413,72
1649339596.025058,73
1649339596.127388,70
1649339596.229773,71
1649339596.332328,69
1649339596.435214,68
1649339596.537474,70
1649339596.640928,71
1649339596.743385,72
1649339596.846310,71
1649339596.948596,72
1649339597.050861,73
1649339597.153531,79
1649339597.256921,77
1649339597.359828,77
1649339597.462069,77
1649339597.564252,78
1649339597.667323,78
1649339597.777516,80
1649339597.880664,80
1649339597.983756,81
1649339598.086298,81
1649339598.189572,81
1649339598.292056,81
1649339598.399790,82
