1649271221.511754,0
1649271221.615003,0
1649271221.718215,0
1649271221.820556,0
1649271221.922834,0
1649271222.025253,0
1649271222.127646,0
1649271222.229942,0
1649271222.332323,0
1649271222.434591,0
1649271222.536874,0
1649271222.639126,0
1649271222.741597,0
1649271222.853272,0
1649271222.955641,1
1649271223.058586,0
1649271223.161439,1
1649271223.263954,0
1649271223.366442,1
1649271223.469872,11
1649271223.574096,0
1649271223.676636,22
1649271223.779042,0
1649271223.881695,32
1649271223.983941,0
1649271224.086458,43
1649271224.188733,0
1649271224.290919,35
1649271224.393214,1
1649271224.495953,47
1649271224.598272,0
1649271224.701405,48
1649271224.803836,0
1649271224.906912,54
1649271225.009712,0
1649271225.112542,57
1649271225.215554,0
1649271225.318019,62
1649271225.420659,0
1649271225.523219,67
1649271225.625574,0
1649271225.727801,70
1649271225.830455,0
1649271225.932978,60
1649271226.035512,0
1649271226.137812,58
1649271226.240063,0
1649271226.342614,57
1649271226.449552,1
1649271226.551668,51
1649271226.654701,0
1649271226.757420,43
1649271226.859692,0
1649271226.962016,36
1649271227.064724,0
1649271227.167211,43
1649271227.269580,0
1649271227.371803,37
1649271227.474153,0
1649271227.576384,35
1649271227.678855,0
1649271227.781155,34
1649271227.883335,0
1649271227.985966,30
1649271228.088271,2
1649271228.191170,23
1649271228.294130,14
1649271228.396630,23
1649271228.499469,14
1649271228.602002,19
1649271228.704496,15
1649271228.806894,13
1649271228.910269,15
1649271229.012656,16
1649271229.115097,15
1649271229.217524,10
1649271229.319957,22
1649271229.422438,5
1649271229.525288,20
1649271229.627991,19
1649271229.730310,25
1649271229.832579,15
1649271229.934843,31
1649271230.037219,11
1649271230.139585,30
1649271230.242787,7
1649271230.345233,33
1649271230.448648,0
1649271230.551153,37
1649271230.653743,0
1649271230.758947,40
1649271230.861484,0
1649271230.963691,36
1649271231.065930,0
1649271231.168289,39
1649271231.271046,0
1649271231.374142,38
1649271231.476532,0
1649271231.578675,37
1649271231.681087,0
1649271231.784316,37
1649271231.886628,0
1649271231.989325,38
1649271232.091633,0
1649271232.194011,39
1649271232.296135,0
1649271232.398754,39
1649271232.501165,0
1649271232.603613,39
1649271232.705952,6
1649271232.808288,40
1649271232.910707,6
1649271233.013228,42
