1649271011.605129,1
1649271011.708131,0
1649271011.810372,0
1649271011.913464,0
1649271012.015753,3
1649271012.118062,0
1649271012.221073,4
1649271012.323477,1
1649271012.425856,5
1649271012.528329,7
1649271012.630699,7
1649271012.733072,9
1649271012.835532,16
1649271012.937928,18
1649271013.040979,19
1649271013.143572,18
1649271013.246031,19
1649271013.348457,19
1649271013.451056,20
1649271013.553475,18
1649271013.655695,19
1649271013.757944,19
1649271013.860169,20
1649271013.963013,15
1649271014.066067,19
1649271014.168560,18
1649271014.271371,17
1649271014.373656,18
1649271014.476178,18
1649271014.579045,17
1649271014.681864,20
1649271014.785027,18
1649271014.887312,20
1649271014.989898,19
1649271015.092419,18
1649271015.195029,18
1649271015.297325,19
1649271015.400080,18
1649271015.502617,19
1649271015.605139,19
1649271015.707397,19
1649271015.809936,20
1649271015.912409,17
1649271016.014751,19
1649271016.117003,18
1649271016.219322,16
1649271016.322447,20
1649271016.425370,19
1649271016.527779,19
1649271016.630367,18
1649271016.732711,19
1649271016.834943,19
1649271016.937262,19
1649271017.039627,20
1649271017.141978,18
1649271017.244417,19
1649271017.346540,19
1649271017.449492,19
1649271017.551981,19
1649271017.654353,20
1649271017.757452,17
1649271017.860316,19
1649271017.963236,19
1649271018.065479,19
1649271018.167767,19
1649271018.270117,20
1649271018.372408,20
1649271018.475004,19
1649271018.577660,18
1649271018.680220,19
1649271018.783046,19
1649271018.885442,19
1649271018.987802,19
1649271019.090025,19
1649271019.192334,20
1649271019.295066,18
1649271019.398080,18
1649271019.500802,20
1649271019.603014,17
1649271019.705335,19
1649271019.807589,18
1649271019.910168,19
1649271020.012850,19
1649271020.115974,19
1649271020.218267,17
1649271020.320482,19
1649271020.422895,17
1649271020.525715,19
1649271020.628265,18
1649271020.730515,14
1649271020.833102,19
1649271020.935421,19
1649271021.038159,19
1649271021.140636,19
1649271021.243611,19
1649271021.345939,19
1649271021.449420,19
1649271021.551712,17
1649271021.654188,20
1649271021.756519,20
1649271021.859056,18
1649271021.961333,18
1649271022.063649,19
1649271022.166444,19
1649271022.268759,19
1649271022.371598,19
1649271022.474049,20
1649271022.576390,19
1649271022.679172,17
1649271022.782700,17
1649271022.885783,20
1649271022.988159,19
1649271023.090371,19
1649271023.192694,18
1649271023.295106,19
1649271023.397745,18
1649271023.500004,19
1649271023.602425,18
1649271023.704790,19
1649271023.807132,20
1649271023.909430,19
1649271024.011662,18
1649271024.114052,18
1649271024.216180,19
1649271024.318898,18
1649271024.421632,19
1649271024.524051,19
1649271024.626382,18
1649271024.729082,18
1649271024.831533,19
1649271024.933895,19
1649271025.037078,19
1649271025.142244,18
1649271025.244600,18
1649271025.347144,17
1649271025.449790,16
1649271025.552116,19
1649271025.654417,19
1649271025.756844,18
1649271025.859138,18
1649271025.961485,19
1649271026.063719,19
1649271026.166100,20
1649271026.268332,20
1649271026.370573,18
1649271026.472897,19
1649271026.575419,18
1649271026.678001,19
1649271026.781344,19
1649271026.884216,18
1649271026.987493,18
1649271027.089725,19
1649271027.192082,20
1649271027.294376,17
1649271027.396661,18
1649271027.499162,19
1649271027.601537,16
1649271027.704317,19
1649271027.807425,20
1649271027.909722,19
1649271028.011997,18
1649271028.114367,19
1649271028.216851,19
1649271028.319332,19
1649271028.421569,19
1649271028.524153,18
1649271028.626285,17
1649271028.728779,18
1649271028.831145,19
1649271028.933892,18
1649271029.036499,18
1649271029.138799,18
1649271029.241562,19
1649271029.343916,17
1649271029.448058,19
1649271029.550593,19
1649271029.653343,19
1649271029.755692,18
1649271029.858146,19
1649271029.960328,20
1649271030.063424,19
1649271030.166161,18
1649271030.268718,18
1649271030.371015,18
1649271030.474970,19
1649271030.577746,20
1649271030.679999,18
1649271030.782400,18
1649271030.884721,17
1649271030.987208,19
1649271031.089530,17
1649271031.192420,19
1649271031.294978,19
1649271031.397809,19
1649271031.500140,19
1649271031.602640,17
1649271031.705491,20
1649271031.808887,19
1649271031.911092,18
1649271032.013357,19
1649271032.115777,18
1649271032.218270,19
1649271032.321980,18
1649271032.424758,18
1649271032.527371,19
1649271032.630068,19
1649271032.732959,19
1649271032.835227,18
1649271032.937496,18
1649271033.040267,19
1649271033.142528,19
1649271033.244869,20
1649271033.347102,18
1649271033.449966,19
1649271033.552675,18
1649271033.655056,19
1649271033.757422,18
1649271033.859686,19
1649271033.963259,18
1649271034.065718,19
1649271034.168754,19
1649271034.271602,19
1649271034.373944,17
1649271034.476549,18
1649271034.578976,19
1649271034.681272,19
1649271034.783511,20
1649271034.885979,19
1649271034.989680,18
1649271035.091973,19
1649271035.194630,19
1649271035.296921,19
1649271035.399397,18
1649271035.501771,16
1649271035.604518,19
1649271035.706845,19
1649271035.809368,20
1649271035.911822,20
1649271036.014096,18
1649271036.116586,18
1649271036.218804,19
1649271036.321116,18
1649271036.423540,18
1649271036.525988,19
1649271036.628285,17
1649271036.730696,19
1649271036.833167,18
1649271036.935575,19
1649271037.037932,18
1649271037.140501,19
1649271037.242728,19
1649271037.345159,19
1649271037.449307,18
1649271037.551572,17
1649271037.654231,20
1649271037.756449,18
1649271037.858748,18
1649271037.961142,18
1649271038.063329,18
1649271038.165606,17
1649271038.268128,18
1649271038.371713,18
1649271038.474005,18
1649271038.576454,19
1649271038.679472,19
1649271038.782273,20
1649271038.884957,18
1649271038.988059,18
1649271039.090860,19
1649271039.193128,17
1649271039.295389,18
1649271039.397655,20
1649271039.499960,19
1649271039.602383,18
1649271039.704579,19
1649271039.808121,19
1649271039.910748,20
1649271040.013846,19
1649271040.116574,20
1649271040.218854,19
1649271040.321322,18
1649271040.424169,19
1649271040.526738,19
1649271040.629001,19
1649271040.731207,18
1649271040.834490,19
1649271040.936907,19
1649271041.039389,19
1649271041.141949,18
1649271041.244258,19
1649271041.346975,19
1649271041.449652,20
1649271041.552273,19
1649271041.654949,18
1649271041.757758,18
1649271041.861175,19
1649271041.963623,19
1649271042.066079,17
1649271042.168493,18
1649271042.271000,18
1649271042.373367,18
1649271042.475749,19
1649271042.578069,18
1649271042.680682,19
1649271042.782936,18
1649271042.885434,19
1649271042.987697,19
1649271043.090146,17
1649271043.192375,19
1649271043.295094,19
1649271043.398251,19
1649271043.501096,18
1649271043.603574,17
1649271043.705928,18
1649271043.808311,19
1649271043.910655,19
1649271044.013508,19
1649271044.115974,19
1649271044.218330,20
1649271044.321420,19
1649271044.423590,19
1649271044.525900,19
1649271044.628590,19
1649271044.731101,19
1649271044.833733,20
1649271044.936280,19
1649271045.038527,18
1649271045.140814,19
1649271045.243121,18
1649271045.345778,19
1649271045.448638,19
1649271045.550741,0
1649271045.654323,0
1649271045.756930,0
1649271045.859322,0
1649271045.962842,0
1649271046.064991,1
1649271046.167197,0
1649271046.269452,1
1649271046.371733,1
1649271046.473931,1
1649271046.576785,1
1649271046.678955,1
1649271046.781812,1
1649271046.884149,1
1649271046.986911,1
1649271047.089632,0
1649271047.191792,0
1649271047.294664,0
1649271047.397322,0
1649271047.500363,0
1649271047.602735,0
1649271047.706033,0
1649271047.808796,0
1649271047.911667,0
1649271048.014660,0
1649271048.117266,0
1649271048.219907,0
1649271048.322588,0
1649271048.425119,0
1649271048.527409,0
1649271048.629799,0
1649271048.732039,0
1649271048.834303,0
1649271048.936827,0
1649271049.039118,0
1649271049.141256,1
1649271049.243467,1
1649271049.346884,1
1649271049.449875,1
1649271049.552941,1
1649271049.655414,1
1649271049.758029,1
1649271049.860389,1
1649271049.962617,1
1649271050.064978,1
1649271050.167830,1
1649271050.270181,1
1649271050.372426,1
1649271050.474883,1
1649271050.577734,1
1649271050.680941,1
1649271050.783513,1
1649271050.886197,0
1649271050.988984,0
1649271051.091538,0
1649271051.193742,0
1649271051.296143,0
1649271051.398734,0
1649271051.501109,0
1649271051.603475,0
1649271051.705874,0
1649271051.808846,0
1649271051.911443,0
1649271052.013857,0
1649271052.117227,0
1649271052.220478,0
1649271052.322784,0
1649271052.425563,0
1649271052.527766,0
1649271052.630443,0
1649271052.733515,0
1649271052.836603,0
1649271052.939039,1
1649271053.041241,1
1649271053.143331,1
1649271053.245910,1
1649271053.349039,1
1649271053.451808,1
1649271053.554457,1
1649271053.657062,1
1649271053.759167,1
1649271053.861376,1
1649271053.963844,1
1649271054.066126,1
1649271054.168501,1
1649271054.270863,1
1649271054.373669,1
1649271054.475797,1
1649271054.577935,1
1649271054.680304,0
1649271054.782817,0
1649271054.885258,0
1649271054.987448,0
1649271055.089676,0
1649271055.191871,0
1649271055.294093,0
1649271055.396367,0
1649271055.498929,0
1649271055.601986,0
1649271055.704765,0
1649271055.807562,0
1649271055.910162,0
1649271056.013086,0
1649271056.115463,0
1649271056.217674,0
1649271056.319756,0
1649271056.422155,1
1649271056.524231,1
1649271056.626778,1
1649271056.729437,1
1649271056.832437,1
1649271056.934889,1
1649271057.037411,1
1649271057.139683,1
1649271057.241990,1
1649271057.344340,1
1649271057.447136,1
1649271057.549539,1
1649271057.651782,1
1649271057.754178,1
1649271057.856452,1
1649271057.959786,1
1649271058.062767,1
1649271058.165215,1
1649271058.268178,1
1649271058.371051,1
1649271058.473255,1
1649271058.576530,1
1649271058.679199,1
1649271058.782343,0
1649271058.884589,0
1649271058.987004,0
1649271059.089296,0
1649271059.191857,0
1649271059.294301,0
1649271059.397134,0
1649271059.499794,0
1649271059.603247,0
1649271059.705656,0
1649271059.807904,0
1649271059.910225,0
1649271060.012652,0
1649271060.115699,0
1649271060.218017,0
1649271060.321161,0
1649271060.423457,0
1649271060.525880,0
1649271060.628030,0
1649271060.731339,0
1649271060.834871,0
1649271060.937108,0
1649271061.039201,0
1649271061.141461,0
